,LR_PO,NN_PO,LR_DO,NN_DO
144,-2684.756349468752,-2661.4729693864033,-6074.923211453664,-5994.3150333381245
145,-3478.8426607917177,-3552.9126303377384,-7015.750036266352,-6798.852445315692
146,-4099.819282646133,-4165.402029473892,-7689.531749940201,-7444.351715543411
147,-4258.2298226396415,-4370.331022322405,-7895.56029147625,-7586.630958451873
148,-5290.3684595765235,-5420.3485661711275,-8902.374378698936,-8593.75607043004
149,-5501.871592086846,-5647.663052738458,-9141.155905803167,-8749.060708412384
150,-5481.430499229936,-5578.207133899516,-9071.040034794889,-8665.715323252813
151,-5083.674068762104,-5083.156808953706,-8625.38950792989,-8191.358734995149
152,-4482.487873538473,-4237.682034994455,-7900.195847563083,-7413.241815697506
153,-3556.5928956044004,-2750.3788267393857,-6501.8750753560735,-5866.143076315827
154,-893.6649397871523,-93.33841718956926,-3627.5509879727483,-3241.611628215534
155,1360.0019685807517,3014.250673298202,-2220.073416882462,-1964.1598698667149
156,3331.784243649827,4966.602262030241,-1479.3362484105805,-1207.9989205994355
157,509.8086155909725,2038.3548259870786,-2735.3145714096318,-2495.022121969642
158,346.6912538490851,1711.2103657793953,-2715.8481795721696,-2563.760418494191
159,4816.248897076408,5988.043024231438,-573.5851841841969,-543.9642566648976
160,1053.284185413159,2052.6167578301024,-2088.7903736357603,-2184.7220019804136
161,579.9312621319716,1384.4202026489334,-2133.405890197729,-2375.045741983447
162,-661.4671348312031,-420.2423543141499,-2823.8706490568015,-3271.949559244778
163,-1402.1168768445891,-1093.5123175792205,-3375.192896545041,-3828.13746760311
164,-372.8946133208658,-151.13879339391264,-2322.301351853465,-2748.6562790754315
165,-896.8309852110394,-956.9338251462323,-3215.593927272838,-3750.570813095647
166,-4570.924103391294,-4475.001393319199,-6773.334059328019,-7162.418503642225
167,-2791.0805268908316,-2504.711264884832,-4702.661434251552,-4643.657144343168
168,-2226.7695973929754,-1562.020605103257,-2935.7963265573526,-2935.7963265573526
169,-3497.415004633081,-2699.6014840248995,-3497.415004633081,-3497.415004633081
170,-1890.8286335418115,-1181.9285252680322,-1890.8286335418115,-1890.8286335418115
171,-403.40593250623255,-57.264503389751496,-403.40593250623255,-403.40593250623255
172,-3248.159329677371,-3329.1995795186394,-4615.159765149765,-4394.837046593907
173,2162.7035689029567,552.6241418600382,-1548.0524759547363,-1024.753673228048
174,2864.7331816197634,874.1500819440934,-1328.512999030666,-948.0718472044971
175,5148.84542542381,3169.728855342344,-144.66714967755595,308.6852873776026
176,1537.8288613132195,200.7936358403557,-1153.4466467544187,-885.752572631468
177,689.1170334019522,-532.4140491434948,-1261.925585881599,-1261.925585881599
178,4013.596516618406,1424.1933583837927,-258.1523455151731,-258.1523455151731
