,LR_PO,NN_PO,LR_DO,NN_DO
83,91008.23518595262,91692.81103632088,92757.87002892426,93114.29507995726
84,89880.46597112289,90961.19820188421,91875.22227788845,92921.59404237167
85,88901.58091265238,90097.79948463551,91167.28676566508,92216.80872533449
86,88227.56507163044,89221.33917460508,90701.64365568601,91635.63629644076
87,87777.37757711105,88596.04096795051,90399.11284538281,91274.84956392579
88,87605.06532852323,88328.94413014528,90291.62295653054,91145.60908880278
89,87345.38127477744,87909.94063813261,90132.29506784705,90827.74509582011
90,87133.88857131336,87561.12394823277,90003.04063971057,90555.43336835947
91,87010.1131574817,87363.54927744785,89925.666856531,90401.63401735255
92,86867.88360594276,87090.94905669456,89841.31263618832,90204.99518107696
93,86965.2548087283,86780.39703233594,89983.15327204186,90004.85354885555
94,86929.81729884665,86955.07068106318,90050.90340635105,90316.2584757279
95,86258.52288501599,86577.17158761558,89684.42829355453,89792.58655140434
96,84836.15976629371,85194.94716170893,88779.16267503265,88669.6315192656
97,85118.51137477314,85728.07097527222,88980.36080585173,89034.4324669666
98,85749.98467423566,86556.7817149405,89400.16571179319,89592.43352094656
99,86197.60363514801,87170.66989395743,89695.59424171704,90006.49941488147
100,86733.2503893729,87840.36147993049,90043.03960587016,90498.49406819382
101,87390.99780277,88521.9426055535,90458.5803922856,91119.86794067864
102,87880.51785966461,88480.74269762861,90745.79393813595,91233.37511572169
103,88425.74502807026,87825.24702547629,91047.88532677537,90814.86921568248
104,89657.45849415947,90470.88439539212,91796.46521096975,92226.32881934552
105,89877.03372632971,91034.5057625035,91907.78205578406,92523.24875328229
106,89188.78659765006,90096.79919113439,91426.1899155002,92304.41874062837
107,90589.13205763248,90787.32557404313,92530.02359546241,92951.99530856444
108,88971.74295307932,89508.7154401055,91393.41234978123,91877.8323092537
109,89931.71106614213,90778.48801043886,92004.74720840431,92602.87891858243
110,90451.79156340614,91741.1292294913,92343.62781346629,93004.37606775005
111,90320.24039064339,91466.92627911238,92254.79932972955,92935.58946293005
112,89877.41026117219,90475.91809239368,91970.79929672001,92389.0651143385
113,89248.13760741215,89686.6026054006,91548.11913652072,92129.43173758799
114,89217.11632455552,89581.6806605914,91522.78763844607,92057.96500888656
115,89231.7610930632,89500.74610767765,91506.75654431806,91930.38731449356
116,88924.43791393515,89059.0341844975,91302.91261140471,91623.61938621518
117,88680.63671299118,88608.97560796177,91251.06812637005,91487.93082683893
118,88642.01084127018,88420.48218721362,91244.82307197343,91322.57633781522
119,88710.00407244792,88341.52110136044,91297.27520091878,91246.30287748687
120,89143.45463252383,88697.14764792063,91588.51510449374,91473.74651570858
121,89522.54778949067,89063.03810980046,91846.46085413317,91672.85560286207
122,89897.64154114484,89570.92269068201,92108.01377803157,91789.71626642613
123,90014.25453907432,89731.17835650082,92190.0641439978,91818.16354059085
124,89982.44363356788,89682.01422570231,92170.707656779,91791.87805371935
125,89953.78237520144,89671.55260993824,92155.85469689354,91759.12992937649
126,89912.06227535168,89643.99757006254,92124.60648586134,91772.72147987636
127,89793.25177606079,89609.2474917461,92035.61524622723,91836.93298059498
128,88687.50238170542,88768.57607171129,91284.4700684551,91513.39738992779
129,87854.18085890876,87890.67093696173,90692.40774337313,90938.7344397558
130,87411.56808201365,87313.21820307178,90374.147366895,90600.83667072358
131,87432.59822113797,87235.3022175799,90385.16494146353,90576.08107700183
132,87358.02742149604,87081.21339067374,90320.11402743687,90445.25329920523
133,87438.02417468732,87118.92229393183,90348.81714484372,90399.28755283321
134,87413.14143167378,87015.78043920774,90305.99082650324,90251.58881305529
135,87757.51949111851,87403.31418671946,90542.8589519214,90551.74937975983
136,88120.10682271012,87832.8115239921,90761.91851215709,90778.1698424274
137,88166.27046604789,87908.21596705876,90783.13573957476,90816.65166402339
138,87981.42408789188,87680.90683499783,90659.35069619858,90659.10445498896
139,87802.52601694455,87465.99466062617,90536.33719551109,90502.61826454249
140,87668.09325211756,87276.73284153041,90481.14713158387,90461.93756593585
141,87688.69458172923,87218.35932879672,90575.9403677392,90570.3794040454
142,87492.75025178623,86868.45666210176,90478.60237705614,90313.3477985088
143,87470.24109323371,86821.82765628645,90479.42894571346,90240.69563648012
144,87394.33434168201,86758.77339883569,90439.30695720972,90160.05272120009
145,87049.16626654484,86435.35119345765,90221.98464541214,89881.67084331452
146,86926.52517375218,86296.24947519257,90145.0453708634,89769.13369748984
147,86789.6744106466,86172.15098031654,90056.95881767724,89662.97602664231
148,86853.2368722219,86256.53723363379,90097.72343088602,89727.83041935245
149,86725.68785607026,86140.23513242707,90012.30819195541,89642.19311133417
150,86784.27400486842,86196.40642728773,90044.51115748833,89715.12570928154
151,86772.16200308815,86208.45239790564,90026.54812655106,89745.34164778303
152,86698.72120101625,86171.3955523758,89947.57328420572,89752.74185447821
153,86955.06714367948,86475.92734272388,90032.53416585251,89971.24486634551
154,86707.13702987524,86122.71250576014,89807.85232727225,89572.37969972275
155,86299.54160028705,85527.28671834577,89531.14756230195,89164.22104004139
156,86047.53838567645,85125.74414530664,89377.13066219764,88921.98493486225
157,86175.98550424463,85253.78171345117,89469.64307195334,89023.84979407155
158,86478.62990386879,85617.4058915088,89668.0993373642,89268.14269134947
159,86885.93094452482,86138.10877178224,89928.46984006863,89613.1771319914
160,87235.47161895475,86617.62117715397,90146.73938461188,89896.26294410939
161,87589.8530064534,87101.56042170181,90366.6231552491,90145.50405161618
162,88123.10220061665,87770.38927909531,90701.65564348632,90527.06866065967
163,88560.47650529837,88180.43179211691,90976.28435726881,90835.99329199611
164,88948.55579598478,88637.17602384095,91250.41272777943,91195.92935450644
165,89376.25103278486,89044.15005302629,91640.57715156642,91845.10117703596
166,90501.7172143062,89928.55709553318,92457.55392192936,92354.73155306723
167,91539.88086635385,90671.63819151452,93152.3770170249,92600.06795021938
168,92928.19361487553,91755.67653584879,93152.3770170249,92892.59513831334
169,93152.3770170249,92189.34556135666,93152.3770170249,93078.89365062928
170,93152.3770170249,92037.7660807651,93152.3770170249,92788.72629509422
171,93152.3770170249,92678.58769037834,93152.3770170249,93152.3770170249
172,92309.9802836567,92112.91395888833,93152.3770170249,93112.45385908498
173,91115.54270302317,91184.6476552885,92992.32939315701,92648.21001867256
174,90775.40478750385,90960.01298182423,92756.35660380326,92474.8310234256
175,90828.77604664661,90644.92052896853,92757.84894231113,92502.07636064269
176,91547.1374056817,91809.2292654481,93152.3770170249,92993.44001022732
177,91828.92999674413,92354.62269086797,93152.3770170249,93026.1692231538
178,91725.26800193984,92541.23819332551,93152.3770170249,93152.3770170249
179,92189.07327790574,92133.19129645468,93152.3770170249,93135.08040433377
180,91768.06041711784,92218.35060714697,93152.3770170249,93152.3770170249
181,92039.68608854289,92625.84055128982,93152.3770170249,93152.3770170249
182,92787.88144867987,92506.72616355924,93152.3770170249,93140.66224306729
183,91436.09806231795,91843.1012243803,93108.18364079508,93054.94869464441
184,91738.87030047066,91794.95823466733,93152.3770170249,93011.56531049995
185,91157.59570998311,91445.49556598417,92890.91097304341,93013.42083009199
186,89927.63521403733,90284.28937056164,91977.15383970861,92440.43512357477
187,89438.39225219902,89550.60277959562,91637.58276318325,91931.75518056673
188,89578.06545445255,89417.03863898768,91760.1357403497,91877.43944313165
189,89608.14736541617,89145.35853103836,91908.87712659531,91573.66878596121
190,89898.26195894112,90326.19911348184,92148.52607521362,92250.46490474996
191,89471.72934224962,90210.75895476941,91870.81374267634,92112.89164392882
192,87536.267146033,88532.87587247723,90607.28099773519,91108.0167226854
193,87848.19442656467,88934.78554733563,90814.19337887494,91336.91355046254
194,86736.29804194962,87715.39632604856,90095.41116107575,90591.46240740387
195,85157.75589559857,85906.3393919214,89068.21212302201,89349.94665456754
196,83712.24728230084,84448.16301456025,88123.39108695195,88156.03602892572
197,85559.92527647348,83171.91605352833,86498.10555937937,86281.22817184242
198,83643.5079322152,82941.28236628126,86870.53860892906,87054.28603988304
199,85174.74712862562,86353.01976702601,89037.20931316914,89480.40104186274
200,85242.44557782856,86346.79082737732,89063.83205591922,89518.61186056324
201,85180.06027893927,86212.00628939374,89017.19872663496,89443.50180642874
202,85875.1805441432,86874.77325025761,89463.50060168393,89933.7937990547
203,85727.84536880084,86575.84899915534,89354.04844748612,89737.3310458787
204,87612.15699675147,87754.07565156766,90581.57168606432,90783.84871891112
205,86471.18410422816,85999.1941418105,89817.76859638296,89315.54795636506
206,85739.76242143512,85579.53544772851,89345.13502665366,89037.37950062925
207,87596.7752733068,86729.12619302423,90535.13900504423,89888.05700001643
208,87354.98291326038,86413.36438856446,90355.26225794059,89717.05319035404
209,88191.95383690497,86928.8118957913,90899.11004322552,90218.7927461891
210,87819.75228946617,86496.44809859576,90634.13445651089,90026.82404247946
211,87382.51397753546,86088.08780804365,90341.918264027,89791.76352013071
212,87416.32782829997,86902.81723516883,90401.40526654011,90158.654472033
213,85975.06682673768,86893.60981844684,89529.12732316804,89936.99336260911
214,86668.65540480058,87761.17950411754,90000.67904304985,90460.04290392321
215,87412.15135728111,88697.4208125506,90502.65638967788,91153.73288698542
216,88030.9293796959,89549.19765218244,90905.50622251455,91697.54401907744
217,88940.91819153923,90467.21435980596,91501.61383706302,92119.15232078037
218,89252.86119377622,91036.86775220685,91716.94779763246,92433.68740737755
219,88837.96578336427,90645.48827905199,91455.38224551489,92379.54701639037
220,88236.14519231007,89946.80193803835,91064.24690550426,92120.42713961411
221,88093.73602028782,89794.03117960213,90967.42497979841,91963.58143094006
222,87913.34556646277,89600.01649246614,90843.9867965459,91737.60090683351
223,87830.7724188118,89345.71279932426,90781.63922974939,91579.31955234251
224,87846.27598547272,89087.6995698116,90779.31438257486,91447.88568999183
225,88349.35051061094,89330.51501983186,91074.30054301521,91669.58422684492
226,89489.11401095234,90031.10152545501,91703.55902664998,92186.83277408103
227,90642.7609562212,91786.60691225126,92459.17380373793,92976.60963016537
228,91480.75041687154,92300.91053214279,93055.64728466843,93152.3770170249
229,92062.6688590445,92017.57759358801,93152.3770170249,93043.22252249591
230,92663.8041320642,92347.41019910348,93152.3770170249,93071.25047630764
231,93152.3770170249,92232.11351196896,93152.3770170249,92931.36643361415
232,93152.3770170249,92764.99418211049,93152.3770170249,93152.3770170249
233,93152.3770170249,92708.43748022079,93152.3770170249,93152.3770170249
234,93152.3770170249,92402.18554281475,93152.3770170249,93058.76118756355
235,93152.3770170249,92606.05787905301,93152.3770170249,93148.98147093526
236,93152.3770170249,91943.65529808051,93152.3770170249,92678.10075339486
237,93152.3770170249,92607.67704432619,93152.3770170249,93129.17538494471
238,93152.3770170249,92183.47508920995,93152.3770170249,92901.45468905037
239,93152.3770170249,92887.72105981747,93152.3770170249,93152.3770170249
240,93152.3770170249,92751.77666308793,93152.3770170249,93152.3770170249
241,92822.89566739733,92751.15407059944,93152.3770170249,93152.3770170249
242,92504.34982509568,92814.74558906567,93152.3770170249,93152.3770170249
243,91870.05452224195,92599.83937542769,93152.3770170249,93152.3770170249
244,91408.38955913325,92422.58602210719,93152.3770170249,93127.86926726902
245,91430.8970157227,92450.51728842377,93152.3770170249,93152.3770170249
246,91340.12117139091,92480.03859796774,93120.56963648333,93152.3770170249
247,91249.32989532537,92279.47803715403,93039.61689078687,93152.3770170249
248,92081.75951163094,92512.55558846392,93152.3770170249,93152.3770170249
249,91546.61255039106,92403.48907424547,93042.47987194259,93152.3770170249
250,90109.08550732242,91465.80898633122,92019.20566437255,92998.69706409768
251,89097.21866934159,90184.18671799767,91351.99956785659,92198.74415143677
252,89918.23009687093,90078.66931359938,91960.1164704838,92252.82844793858
253,91491.8555637121,91903.9660953454,93117.42550794997,93043.49772326952
254,89318.02019452698,89637.7383661311,91437.98141921201,91808.8282103501
255,90484.70888392463,91602.58055046076,92358.71779302492,92852.1756836463
256,90403.16275667383,91661.18932499124,92266.82381731585,92901.74977368125
257,88547.65309635227,89561.27388708311,90942.57505584472,91889.297285057
258,87276.41093961392,87511.06918282773,90132.56194379489,90605.72199413116
259,86873.0623356759,86664.78865137656,89881.80270911791,90024.10733179978
260,87004.26311093128,86884.93693970582,89970.23376417196,90185.69148171833
261,87147.75354323706,86626.77553312048,90158.4133403776,89840.50788139713
262,87820.10170436696,88716.21611126338,90714.25324943973,91435.42681205607
263,87658.17560735764,88962.2997107775,90652.4689127364,91686.31092070388
264,87249.52878872602,88540.1165038634,90405.88477342906,91333.6695730906
265,86467.24660313019,87638.01134115394,89899.79089478371,90693.14568091668
266,86179.36960131525,87112.7236185659,89722.01181621269,90254.54233192139
267,86016.41884216157,86784.89540527128,89623.01341692627,89992.07435720567
268,86327.29748494824,87066.6869279986,89826.71876670161,90164.92861158447
269,86572.16422447044,87244.30682430323,89983.54985205861,90277.02712183066
270,86451.89593005354,86949.13652338929,89899.80425823323,90079.78693032647
271,86507.69737179649,86884.16461093185,89924.14538849844,90026.72872964095
272,86883.67998936531,87960.25088124911,90146.20189881118,90940.82090657338
273,87471.86907581984,88534.84855345255,90498.95707241556,91195.64066469246
274,88365.51478193802,88514.374569654,91026.67399499721,91140.4205330038
275,89566.24391117811,89801.23034499052,91810.03096619532,91752.41241002813
276,90568.40377525034,91091.54941548822,92478.53387363371,92788.87425965373
277,91108.37753582254,91875.00997868649,92851.03598291603,93152.3770170249
278,91204.2174445097,92004.65958636146,92920.18277472586,93152.3770170249
279,91513.64128216093,92269.4291400199,93127.32037396485,93152.3770170249
280,91906.99489046918,92389.24634661288,93152.3770170249,93090.67170122005
281,91734.78983610826,92405.21403085193,93152.3770170249,93152.3770170249
282,90839.74488392864,91545.43343977412,92705.68997642149,92913.50502309206
283,91030.77460878789,91704.84786910507,92853.19590209912,93078.81068606651
284,90363.63838949366,91070.14942324618,92439.25928898805,92723.00336531749
285,89595.66826181662,90370.57343023262,91932.87000728252,92421.22803398629
286,89414.65640758871,90379.26635414794,91815.15665097778,92398.40965717722
287,89249.0907357973,90755.34290890605,91708.96866417411,92531.29498516246
288,89153.38013813642,90527.83332510229,91657.14810820886,92479.15183423266
289,89291.58414702759,90791.60345006133,91740.48936338165,92556.6892043621
290,90058.9666759682,91667.74628916461,92264.42229775117,92877.64966858998
291,90449.7127609199,91752.40708719376,92532.40121345347,92953.10900929602
292,90127.55654586291,91813.5888715288,92313.14143310455,92869.93731661433
293,90129.76230111963,91726.80077351656,92310.38655922688,92843.97969586813
294,90084.20767734178,91535.97789492446,92275.6553208102,92767.54893788794
295,90167.463933089,91416.58131684491,92324.05749161255,92737.46742561615
296,90241.35791331682,91069.9808079566,92355.10282076517,92489.96164077746
297,90117.57070820617,90937.25365163576,92223.54989035094,92450.59078448308
298,89596.71847173215,90222.5785328307,91812.26543065025,92324.1960388497
299,89736.1456292974,90289.01315344704,91890.86915899396,92388.75321671634
300,90014.13466107124,90636.03638981225,92095.94762903005,92562.82392452707
301,90732.91491365725,91360.6952104998,92592.50010807901,92930.46615806872
302,91897.16842639477,92037.95084453537,93152.3770170249,93002.4619713893
303,92235.22522047441,91966.60684811125,93152.3770170249,93038.73158571313
304,92530.44266630754,91967.57243074002,93152.3770170249,92934.72378580806
305,92419.39687659775,91986.82194946024,93152.3770170249,92918.41981615282
306,92326.9913457962,91946.77591209734,93152.3770170249,92849.72057747016
307,91959.03839179769,91956.32016358747,93152.3770170249,92878.75546184165
308,91891.31883613678,91970.00558022437,93152.3770170249,92900.35608674324
309,91621.76425482814,91473.89112173923,93152.3770170249,92864.46073421167
310,91461.03539715029,91302.04143240854,93152.3770170249,92674.08963942267
311,91160.84931689955,91466.40728757145,92971.5000930199,92776.41204571142
312,90959.2304339418,91601.43533032935,92843.29154039081,92887.1201681153
313,91243.87839400487,92269.15265971879,93049.864639289,93152.3770170249
314,90561.4001485719,91859.94277471727,92599.58976520399,92963.36222138054
315,90087.1531388339,91187.82501193412,92285.48598173479,92738.54724445967
316,89203.48364082795,90509.93160881576,91678.59770459881,92450.49082779518
317,88954.50331710819,90692.74772525072,91520.63027548567,92459.36470924017
318,88387.76689060853,90098.41125549386,91149.5568090092,92041.9028443373
319,86933.31930870718,88295.65106086957,90197.18090396783,90877.68116234995
320,86394.66892268049,87459.45167991368,89826.67454940539,90211.54641568474
321,87090.79891440873,87944.65377044154,90252.57593962821,90717.34236801424
322,88574.05691435575,88845.36127354785,91118.81065599571,91498.14776467884
323,89108.08669118823,89708.80401157145,91420.0524578941,92164.4354129989
324,89731.19840167511,90920.7615827527,91816.811233572,92755.72408218142
325,90252.06773550366,91743.38344985076,92162.12724776025,93152.3770170249
326,90781.66418795659,91876.00821485693,92514.21933247501,93152.3770170249
327,91210.61971595956,91873.31127798423,92805.89693990289,93142.57353726283
328,91412.57568010307,91814.25821795194,92935.34627593435,93055.77018968196
329,91333.2222905742,91596.05389889174,92872.18007240743,92875.4884698794
330,91353.23811105521,91553.49728823392,92882.90253840544,92833.71128299697
331,91586.73481045452,91385.32415185234,93051.23823764533,92640.0339915233
332,91595.4615607868,91396.38238869532,93034.86741267848,92603.61126893942
333,91677.97495450392,91182.46666171767,93152.3770170249,92921.74497543497
334,91374.18918933537,90721.75269939977,93067.88191545286,92559.94979868687
335,92339.70611287546,91238.55541762538,93152.3770170249,92864.56790743464
336,92649.47383356985,91476.32606864712,93152.3770170249,92866.8946514125
337,93152.3770170249,91814.11153291992,93152.3770170249,92878.71047365492
338,93152.3770170249,91818.55783978368,93152.3770170249,92702.50292933713
339,93152.3770170249,91970.18788730184,93152.3770170249,92707.67605899912
340,93152.3770170249,92026.45792385157,93152.3770170249,92687.2631938805
341,93152.3770170249,91957.47419502569,93152.3770170249,92695.36557142716
342,93152.3770170249,91692.85844324638,93152.3770170249,92698.00421302719
343,93046.37128611762,91709.43973501664,93152.3770170249,92787.78384632256
344,92649.16050287688,91542.63901519416,93152.3770170249,92841.51842236945
345,92231.57140175991,91682.59310462509,93152.3770170249,92763.44564675502
346,90380.20435039172,91017.77865412587,92228.3477090081,92745.17918900916
347,89026.08306231257,89218.88029989267,91327.2786998771,91600.82838254297
348,89671.5985959263,89815.73302858636,91752.20164625917,92012.37196392767
349,90371.2091766916,89965.28417829389,92189.0545456232,91894.12745016924
350,90796.09003171767,90274.75081542131,92470.3423897923,92079.71134637926
351,91199.55163541269,90535.61439010891,92756.04212153555,92074.08183485041
352,91611.78385468786,91160.44428646618,93065.03947711107,92324.12187743609
353,91881.1822145976,91572.16001334862,93152.3770170249,92650.7220894128
354,92331.34107392465,92032.64878968301,93152.3770170249,93062.62076069687
355,92578.29300249189,92119.08445464204,93152.3770170249,93124.47901842321
356,92287.4750839973,92259.22434525579,93152.3770170249,93118.40046311764
357,92306.34872872061,92202.80199375306,93152.3770170249,93000.63174805584
358,93152.3770170249,92761.48607598711,93152.3770170249,93152.3770170249
359,92939.83397551256,92589.6299231835,93152.3770170249,93152.3770170249
360,92040.95087588107,91712.98545924838,93152.3770170249,93025.89772021466
361,91939.32773136829,91447.5216405827,93152.3770170249,92932.8658862949
362,92425.94657311987,91875.54502590378,93152.3770170249,93083.27133643348
363,92915.93768635596,92355.29925382619,93152.3770170249,93121.60158180562
364,92828.16471044032,92411.2470029905,93152.3770170249,93117.35065239269
365,92650.53492013084,92519.5402219721,93152.3770170249,93085.75761829707
366,92795.89408016803,92647.95181002408,93152.3770170249,93092.72025032996
367,92894.81061458024,92814.19418948701,93152.3770170249,93152.3770170249
368,92426.07626602675,92740.70132899737,93152.3770170249,93152.3770170249
369,90493.03470602067,91776.29852694116,92373.89959147658,93021.37639465387
370,87992.95438657523,88037.50065947797,90698.57183098735,90948.76547731536
371,89612.7479294361,89981.08350953618,91752.87989819369,92249.90692839997
372,90832.23541138145,91282.34331476764,92554.22642102097,92720.69305047266
373,91030.3467818818,90986.99358989172,92665.5657343381,92523.67099735561
374,91107.51677245615,91040.60558764722,92713.4254366637,92546.81544895149
375,91564.19982405717,91246.85883629134,93035.45878469606,92526.33860745814
376,91572.29716546016,91122.47361681449,93030.25703200404,92314.27929131524
377,91460.1009738512,90908.86378920745,92946.42418187516,92189.613955044
378,91792.51075447504,91318.68128532163,93152.3770170249,92411.34665259179
379,91872.88299454114,91345.45661705112,93152.3770170249,92419.09142779416
380,92061.72548901303,91612.58510129894,93152.3770170249,92612.34122913178
381,92562.02068834685,91923.56190538684,93152.3770170249,93001.9077824407
382,93143.92697266498,91942.56903041842,93152.3770170249,93004.49961892497
383,93152.3770170249,91950.77028984988,93152.3770170249,92999.2800552102
384,93152.3770170249,92002.43955497666,93152.3770170249,92917.12109574546
385,93152.3770170249,92221.16034716362,93152.3770170249,92869.75618670216
386,93152.3770170249,92656.42228204048,93152.3770170249,93152.3770170249
387,93152.3770170249,92577.03957735785,93152.3770170249,93138.37948524617
388,92783.28136820177,92784.17048626744,93152.3770170249,93152.3770170249
389,92498.40816003915,92742.74058873768,93152.3770170249,93152.3770170249
390,92287.36330447534,92556.99936182686,93152.3770170249,93152.3770170249
391,92344.5345890114,92462.94912638335,93152.3770170249,93152.3770170249
392,92352.0932697349,92264.6927386825,93152.3770170249,93147.17173923462
393,90986.08841270779,91839.31177575134,92692.79894163454,93007.89217092028
394,89743.80642325831,90313.12474681453,91786.31661305322,92314.7711416843
395,90352.35354593465,90637.48396582979,92189.02762436472,92520.36239515925
396,90797.06949395925,90560.2326154304,92478.7391098439,92340.30467583757
397,91065.43664555452,90438.71031849274,92661.30884872469,92141.43575273435
398,91410.61599507736,90875.60177029976,92922.35316044386,92214.0556939764
399,91412.9263124578,90861.02755294471,92918.20273151803,92195.41983664276
400,91486.4656844995,90940.34394933817,92958.0314539312,92196.63477358973
401,91447.09130098633,91041.92208394664,92911.89670821205,92359.46964338094
402,91248.65445156046,91310.35605278953,92746.49963579337,92770.16275665458
403,90889.79591542865,91710.58854598268,92505.79006124396,93107.66023088037
404,89846.22842039996,91196.14454534804,91784.95734540481,92964.4255215241
405,89429.79365851563,90699.24609562436,91555.10902431577,92667.13361614928
406,89467.03877146672,90093.06273134323,91710.29538064306,92272.33704538595
407,89225.11749343666,89990.28227932024,91613.60350541996,92114.62862809372
408,88700.29552636878,89532.37699965815,91289.98032964925,91837.8097128345
409,86794.27025815494,87914.71335482581,90086.1638505265,90542.2418749875
