,LR_PO,NN_PO,LR_DO,NN_DO
0,58.4494183996648,13.267400646370431,-26.142636825637684,-26.142636825637684
1,-28.88195578554576,-14.632986993861227,-28.88195578554576,-28.88195578554576
2,-34.74652407263379,-3.869231996005201,-43.054957133495286,-36.31373966231265
3,64.14110615725707,70.46599961142711,-18.877484171266563,-7.0124113421687175
4,65.0048583743458,-0.06884115028973355,-48.13853087295991,-40.6619050850855
5,46.157427553942235,-28.574834318818862,-64.48361286008473,-74.24537124989358
6,92.85608958571044,-9.327490152278516,-44.90429725701866,-57.721018666967396
7,61.474841788929176,-15.570228035078173,-56.38186566695913,-61.26072718645223
8,58.75721200493505,-7.442645735819933,-56.85610728242905,-58.801007385202716
9,33.86674393623772,-12.425084969335257,-62.18941807931069,-71.33169799519243
10,257.60594106161216,123.89143246750436,51.68450406682783,-16.209860882564264
11,144.6967685944661,-2.1398563421413845,-10.295165893361707,-41.566194749086804
12,83.52805380282197,-29.826562682728287,-28.815518451468847,-37.75497024356136
13,12.54327390593395,-27.318241482379513,-33.05048678656824,-33.05048678656824
14,65.94743666773795,-5.786309725400293,-31.68082508874792,-31.68082508874792
15,43.02893204232797,-3.8535595157598723,-35.611154082918,-35.611154082918
16,10.63091687315275,-14.020825659005265,-47.580788293254,-47.580788293254
17,34.25348290945099,8.560752461452656,-37.69541863291513,-37.69541863291513
18,-9.808547002759934,-4.019173761223221,-45.61562442984505,-44.45445308045639
19,-1.9302816550464277,-5.0346101143962505,-41.50664567314488,-41.50664567314488
20,13.316333682915143,6.610473499378423,-58.478516324296564,-41.933868025363914
21,105.90272318313076,82.36919625453446,-25.994006637508292,-7.635406767488021
22,16.304843348119867,12.319391277621973,-66.06015821653011,-39.29166722165988
23,96.64396835037155,60.58690464128762,-36.058111327314144,-17.59086386663852
24,110.4847051601536,33.411524389353396,-37.44482441359527,-37.04243451887291
25,180.683897178728,63.98388104391697,-17.20006869042838,-31.37575303345931
26,196.399282356265,68.52260142959568,-16.082481494914784,-33.8688454652517
27,233.4602403337236,91.78875114529967,-8.671656358614792,-32.85260856739699
28,230.77816298847128,80.6421364181733,-15.373299796136273,-42.75466139684657
29,285.53041798087014,121.27654054919253,6.621028638845551,-28.89960768294139
30,277.88809508260795,93.38614464183875,-6.180825267017654,-46.140491713611134
31,398.0257197111382,196.38037522657663,101.5533807038872,-2.453350838689577
32,310.31629058504376,98.31832683887374,9.657695857523802,-49.23793227881068
33,291.1818812740824,115.94887936906457,11.689524998127228,-40.93145000988293
34,259.54455090049646,122.54677753826617,17.87877251116542,-32.6710098867135
35,116.5968349642878,-25.16725422827384,-45.42293261214683,-106.67349676417167
36,119.61432235504651,-27.55988313124311,-39.066479777593976,-100.53943126740563
37,8.393216091400545,-77.07491841745546,-81.31861783258722,-130.23677821345538
38,78.66511968398888,-37.78674216315196,-41.597944431148946,-73.18747139556888
39,136.72236669737933,-11.619273068410942,-15.88876488685386,-44.245965266729044
40,240.91614680388412,133.03407322843913,62.72751178994341,-0.40196545091112
41,189.2497982752613,122.06920223988418,25.299087716295574,6.320138678555238
42,188.0035728613615,123.76147064722194,26.833477177401708,4.207280411727476
43,168.06038993248887,124.41704646222198,7.385141040717122,8.857437126475475
44,193.74261778700588,162.55607597310168,26.812414408632737,35.553651687035114
45,148.70138456817511,162.57248679518335,0.0,56.67086437045111
46,69.4239867025011,145.48044942698593,0.0,50.51761534158482
47,0.019000967308399407,132.42989824634398,0.0,47.148385590068145
48,-1.5408676674386401,119.81425121553065,-1.5408676674386401,41.332970203465734
49,58.009572895987326,79.36881699534979,-23.282355438818403,-8.33191999707684
50,-3.0631494612476047,5.679904163181564,-53.654933448067446,-41.28943179291713
51,31.03891759907091,35.86787281241491,-40.5538401804396,-28.539858977902444
52,-28.02185239188702,-19.135617072043345,-77.53465215912145,-62.877916530154536
